timestamps,TP9,AF7,AF8,TP10,Right AUX
1711108266.510,-1000.000,-1000.000,-852.539,-1000.000,0.000
1711108266.514,-546.875,-870.117,644.531,-493.164,0.000
1711108266.518,804.199,462.402,-708.496,876.953,0.000
1711108266.522,-867.188,-794.434,-1000.000,-883.789,0.000
1711108266.526,92.285,130.371,-213.379,203.613,0.000
1711108266.530,-1000.000,-1000.000,-923.340,-1000.000,0.000
1711108266.533,-705.566,-1000.000,796.387,-675.781,0.000
1711108266.537,660.645,-81.055,-551.270,714.844,0.000
1711108266.541,-832.520,-790.039,-1000.000,-842.773,0.000
1711108266.545,174.805,239.746,-210.449,202.148,0.000
1711108266.549,-1000.000,-997.559,-964.844,-1000.000,0.000
1711108266.553,-851.562,-1000.000,916.504,-838.867,0.000
1711108266.557,492.188,-191.895,-344.727,497.070,0.000
1711108266.561,-801.758,-825.195,-1000.000,-806.641,0.000
1711108266.565,169.922,434.082,-410.156,366.211,0.000
1711108266.569,-1000.000,-914.551,908.203,-955.078,0.000
1711108266.573,-1000.000,-1000.000,-937.012,-1000.000,0.000
1711108266.577,142.090,-238.770,-127.441,156.250,0.000
1711108266.580,-769.043,-879.883,-1000.000,-789.062,0.000
1711108266.584,324.707,637.207,-558.105,487.305,0.000
1711108266.588,-942.383,-756.348,778.809,-852.051,0.000
1711108266.592,-1000.000,-1000.000,-863.281,-1000.000,0.000
1711108266.596,-139.648,-222.656,119.141,-110.352,0.000
1711108266.600,-813.477,-900.879,-1000.000,-835.938,0.000
1711108266.604,380.859,713.867,-640.625,556.152,0.000
1711108266.608,-935.059,-666.504,735.352,-815.430,0.000
1711108266.612,-1000.000,-1000.000,-848.145,-1000.000,0.000
1711108266.616,-250.000,-202.637,193.848,-228.027,0.000
1711108266.619,-845.215,-947.754,-1000.000,-893.555,0.000
1711108266.623,409.668,869.141,-661.621,678.223,0.000
1711108266.627,-919.434,-419.434,705.566,-697.266,0.000
1711108266.631,-1000.000,-1000.000,-856.934,-1000.000,0.000
1711108266.635,-494.629,-454.590,498.047,-338.379,0.000
1711108266.639,-942.871,915.039,-1000.000,-965.332,0.000
1711108266.643,333.984,-994.141,-728.516,794.434,0.000
1711108266.647,-1000.000,-297.363,764.160,-572.266,0.000
1711108266.651,-1000.000,-1000.000,-983.398,-1000.000,0.000
1711108266.655,-993.652,-749.512,-1000.000,-666.992,0.000
1711108266.659,455.566,537.109,-405.273,778.320,0.000
1711108266.662,129.395,-803.711,-429.199,960.449,0.000
1711108266.666,-1000.000,141.113,-937.988,-506.348,0.000
1711108266.670,-953.125,-1000.000,953.125,-1000.000,0.000
1711108266.674,-986.816,-1000.000,985.840,-1000.000,0.000
1711108266.678,-1000.000,58.594,586.426,194.824,0.000
1711108266.682,-1000.000,-780.762,650.879,-922.852,0.000
1711108266.686,-1000.000,392.578,-961.426,-467.285,0.000
1711108266.690,-1000.000,-945.312,942.871,-1000.000,0.000
1711108266.694,-1000.000,-1000.000,967.285,-1000.000,0.000
1711108266.698,-1000.000,109.375,965.332,-95.215,0.000
1711108266.701,-1000.000,-943.848,964.844,499.512,0.000
1711108266.705,-1000.000,-963.379,965.332,-1000.000,0.000
1711108266.709,-1000.000,-367.188,965.332,-1000.000,0.000
1711108266.713,-1000.000,-693.359,965.332,-1000.000,0.000
1711108266.717,-1000.000,939.453,965.332,-646.973,0.000
1711108266.721,-1000.000,-988.770,964.844,-263.184,0.000
1711108266.725,-1000.000,910.156,965.332,-1000.000,0.000
1711108266.729,-1000.000,980.957,965.332,-1000.000,0.000
1711108266.733,-1000.000,965.332,964.844,-970.703,0.000
1711108266.737,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.741,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.744,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.748,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.752,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.756,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.760,-1000.000,964.844,965.332,-1000.000,0.000
1711108266.764,-1000.000,964.844,964.844,-1000.000,0.000
1711108266.768,-1000.000,964.844,964.844,-1000.000,0.000
1711108266.772,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.776,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.780,-1000.000,964.844,965.332,-1000.000,0.000
1711108266.784,-1000.000,965.332,964.844,-1000.000,0.000
1711108266.787,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.791,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.795,-1000.000,965.332,964.844,-1000.000,0.000
1711108266.799,-1000.000,964.844,964.844,-1000.000,0.000
1711108266.803,-1000.000,964.844,965.332,-1000.000,0.000
1711108266.807,-992.188,965.332,964.844,-1000.000,0.000
1711108266.811,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.815,-999.023,965.332,965.332,-1000.000,0.000
1711108266.819,-838.379,965.332,965.332,-1000.000,0.000
1711108266.823,-943.359,965.332,965.332,-1000.000,0.000
1711108266.827,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.830,-973.633,965.332,964.844,-1000.000,0.000
1711108266.834,-1000.000,965.332,964.844,-1000.000,0.000
1711108266.838,-170.410,965.332,965.332,-1000.000,0.000
1711108266.842,-317.383,964.844,965.332,-1000.000,0.000
1711108266.846,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.850,-893.555,965.332,965.332,-1000.000,0.000
1711108266.854,-1000.000,965.332,965.332,-1000.000,0.000
1711108266.858,-57.129,964.844,964.844,-1000.000,0.000
1711108266.862,263.184,964.844,965.332,-1000.000,0.000
1711108266.866,-1000.000,964.844,965.332,-1000.000,0.000
1711108266.869,-938.965,965.332,965.332,-1000.000,0.000
1711108266.873,-1000.000,965.332,964.844,-1000.000,0.000
1711108266.877,-89.355,965.332,965.332,-1000.000,0.000
1711108266.881,392.578,965.332,965.332,-1000.000,0.000
1711108266.885,-1000.000,965.332,967.285,-1000.000,0.000
1711108266.889,-959.961,965.332,955.078,-913.574,0.000
1711108266.893,-1000.000,965.332,991.699,-1000.000,0.000
1711108266.897,-201.660,964.844,877.930,-266.602,0.000
1711108266.901,967.773,964.844,825.684,620.605,0.000
1711108266.905,-483.887,964.844,986.816,-836.914,0.000
1711108266.909,-1000.000,965.332,890.625,-1000.000,0.000
1711108266.912,-1000.000,965.332,-886.230,-1000.000,0.000
1711108266.916,-293.457,965.332,409.180,-386.230,0.000
1711108266.920,-826.660,965.332,-1000.000,-854.980,0.000
1711108266.924,168.457,965.332,29.297,182.617,0.000
1711108266.928,-1000.000,965.332,-944.824,-1000.000,0.000
1711108266.932,-1000.000,966.309,-962.891,-1000.000,0.000
1711108266.936,-261.719,958.496,276.367,-266.602,0.000
1711108266.940,-832.031,913.086,-1000.000,-832.520,0.000
1711108266.944,243.652,-910.645,-400.391,254.883,0.000
1711108266.948,-1000.000,133.301,927.734,-1000.000,0.000
1711108266.951,-1000.000,-1000.000,-898.438,-1000.000,0.000
1711108266.955,-259.277,-269.531,188.477,-256.348,0.000
1711108266.959,-868.652,-942.871,-1000.000,-875.488,0.000
1711108266.963,605.469,914.551,-924.316,636.230,0.000
1711108266.967,-790.039,-348.145,380.371,-757.324,0.000
1711108266.971,-1000.000,-1000.000,-783.203,-1000.000,0.000
1711108266.975,-180.176,-423.340,119.141,-179.199,0.000
1711108266.979,987.305,880.859,-998.047,989.258,0.000
1711108266.983,-952.637,-896.484,-1000.000,-954.102,0.000
1711108266.987,-73.730,-51.758,-228.516,-84.961,0.000
1711108266.991,-1000.000,-1000.000,-859.863,-1000.000,0.000
1711108266.994,-167.969,-1000.000,-45.410,-166.504,0.000
1711108266.998,977.539,102.051,-1000.000,978.516,0.000
1711108267.002,-906.738,-765.625,-1000.000,-914.551,0.000
1711108267.006,208.008,128.418,-346.191,221.191,0.000
1711108267.010,-1000.000,-1000.000,510.742,-1000.000,0.000
1711108267.014,-46.875,-1000.000,-831.543,-204.590,0.000
1711108267.018,-989.258,-232.910,-1000.000,-999.512,0.000
1711108267.022,-883.789,-826.172,-933.105,-926.270,0.000
1711108267.026,395.508,165.527,-1000.000,227.539,0.000
1711108267.030,-364.258,-1000.000,-1000.000,-1000.000,0.000
1711108267.034,886.719,-1000.000,-1000.000,-301.758,0.000
1711108267.037,-967.773,-262.695,-1000.000,964.355,0.000
1711108267.041,923.828,-830.566,-1000.000,-918.457,0.000
1711108267.045,951.172,256.836,-1000.000,264.160,0.000
1711108267.049,734.375,-1000.000,-1000.000,-1000.000,0.000
1711108267.053,923.340,-1000.000,-1000.000,-625.488,0.000
1711108267.057,954.590,-259.277,-981.445,782.715,0.000
1711108267.061,971.191,-836.914,-970.215,-843.750,0.000
1711108267.065,-982.910,353.027,-1000.000,131.836,0.000
1711108267.069,-379.883,-964.355,206.055,-1000.000,0.000
1711108267.073,24.902,-1000.000,270.508,-1000.000,0.000
1711108267.076,-853.516,-172.852,-1000.000,-155.273,0.000
1711108267.080,865.234,958.008,-988.281,-805.664,0.000
1711108267.084,-870.117,-883.301,-1000.000,142.090,0.000
1711108267.088,-224.609,129.883,346.680,-1000.000,0.000
1711108267.092,-345.215,-1000.000,-954.102,-1000.000,0.000
1711108267.096,-930.176,286.133,-415.039,-338.867,0.000
1711108267.100,911.133,-876.953,-1000.000,389.648,0.000
1711108267.104,-887.207,894.531,-771.484,-931.152,0.000
1711108267.108,-210.449,968.750,518.066,-1000.000,0.000
1711108267.112,-499.023,965.332,-821.289,-937.988,0.000
1711108267.116,-977.051,965.332,64.941,-1000.000,0.000
1711108267.119,916.016,965.332,-1000.000,-1000.000,0.000
1711108267.123,-872.070,965.332,-708.008,-1000.000,0.000
1711108267.127,-38.574,965.332,647.949,-1000.000,0.000
1711108267.131,-554.199,965.332,-832.520,-1000.000,0.000
1711108267.135,970.703,965.332,193.359,-1000.000,0.000
1711108267.139,945.312,965.332,-1000.000,-1000.000,0.000
1711108267.143,-885.254,964.844,-614.258,-1000.000,0.000
1711108267.147,60.547,964.844,763.672,-1000.000,0.000
1711108267.151,-292.969,965.332,-895.996,-1000.000,0.000
1711108267.155,-936.035,965.332,718.262,-1000.000,0.000
1711108267.159,900.391,964.844,-833.984,-1000.000,0.000
1711108267.162,-875.977,964.844,-285.156,-1000.000,0.000
1711108267.166,325.195,965.332,-894.531,-1000.000,0.000
1711108267.170,-177.734,964.844,931.641,-1000.000,0.000
1711108267.174,-996.582,964.844,939.453,-1000.000,0.000
1711108267.178,997.070,964.844,971.191,-1000.000,0.000
1711108267.182,922.852,964.844,964.844,-1000.000,0.000
1711108267.186,971.191,964.844,965.332,-987.793,0.000
1711108267.190,964.355,965.332,964.844,-1000.000,0.000
1711108267.194,964.355,965.332,964.844,-1000.000,0.000
1711108267.198,964.355,964.844,965.332,-709.961,0.000
1711108267.201,964.355,964.844,965.332,-874.512,0.000
1711108267.205,964.355,964.844,965.332,-1000.000,0.000
1711108267.209,964.355,965.332,965.332,-955.566,0.000
1711108267.213,964.355,965.332,965.332,-1000.000,0.000
1711108267.217,964.355,964.844,964.844,-247.559,0.000
1711108267.221,964.355,965.332,964.844,-333.008,0.000
1711108267.225,964.355,965.332,965.332,-1000.000,0.000
1711108267.229,964.355,964.844,964.844,-914.062,0.000
1711108267.233,964.355,964.844,965.332,-1000.000,0.000
1711108267.237,964.355,964.844,964.844,-113.770,0.000
1711108267.241,964.355,964.844,964.844,1.953,0.000
1711108267.244,964.355,964.844,965.332,-1000.000,0.000
1711108267.248,964.355,964.844,964.844,-916.016,0.000
1711108267.252,964.355,965.332,964.844,-1000.000,0.000
1711108267.256,964.355,964.844,964.844,-192.871,0.000
1711108267.260,964.355,964.844,964.844,112.305,0.000
1711108267.264,964.355,964.844,965.332,-1000.000,0.000
1711108267.268,964.355,965.332,965.332,-934.082,0.000
1711108267.272,964.355,965.332,965.332,-1000.000,0.000
1711108267.276,964.355,964.844,964.844,-186.523,0.000
1711108267.280,964.355,965.332,964.844,223.145,0.000
1711108267.284,964.355,964.844,965.332,-1000.000,0.000
1711108267.287,964.355,965.332,965.332,-938.477,0.000
1711108267.291,975.098,965.332,965.332,-1000.000,0.000
1711108267.295,922.852,964.844,964.844,-295.898,0.000
1711108267.299,982.422,964.844,964.844,930.664,0.000
1711108267.303,929.688,964.844,965.332,-484.375,0.000
1711108267.307,-329.590,964.844,964.844,-1000.000,0.000
1711108267.311,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.315,-350.586,965.332,965.332,-486.816,0.000
1711108267.319,-923.828,964.844,964.844,-903.320,0.000
1711108267.323,-59.570,964.844,964.844,157.715,0.000
1711108267.326,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.330,-940.430,965.332,965.332,-1000.000,0.000
1711108267.334,-991.699,965.332,964.844,-553.223,0.000
1711108267.338,-1000.000,964.844,964.844,-954.102,0.000
1711108267.342,-1000.000,964.844,964.844,289.551,0.000
1711108267.346,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.350,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.354,-1000.000,964.844,964.844,-605.469,0.000
1711108267.358,-1000.000,964.844,964.844,864.746,0.000
1711108267.362,-1000.000,965.332,964.844,977.051,0.000
1711108267.366,-1000.000,965.332,964.844,-395.996,0.000
1711108267.369,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.373,-1000.000,965.332,965.332,-678.223,0.000
1711108267.377,-1000.000,964.844,965.332,646.973,0.000
1711108267.381,-1000.000,965.332,964.844,-836.426,0.000
1711108267.385,-1000.000,965.332,964.844,21.973,0.000
1711108267.389,-1000.000,965.332,964.844,-1000.000,0.000
1711108267.393,-1000.000,965.332,965.332,-951.172,0.000
1711108267.397,-1000.000,964.844,965.332,297.363,0.000
1711108267.401,-1000.000,964.844,964.844,-776.855,0.000
1711108267.405,-1000.000,965.332,964.844,139.648,0.000
1711108267.409,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.412,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.416,-1000.000,965.332,964.844,59.570,0.000
1711108267.420,-1000.000,965.332,964.844,-775.879,0.000
1711108267.424,-1000.000,965.332,964.844,150.391,0.000
1711108267.428,-1000.000,965.332,964.844,-1000.000,0.000
1711108267.432,-1000.000,964.844,964.844,-1000.000,0.000
1711108267.436,-1000.000,964.844,965.332,37.109,0.000
1711108267.440,-1000.000,965.332,964.844,-783.203,0.000
1711108267.444,-1000.000,965.332,964.844,433.105,0.000
1711108267.448,-1000.000,965.332,965.332,-910.645,0.000
1711108267.451,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.455,-1000.000,965.332,964.844,0.977,0.000
1711108267.459,-1000.000,964.844,965.332,-908.691,0.000
1711108267.463,-1000.000,964.844,964.844,884.277,0.000
1711108267.467,-1000.000,965.332,964.844,-389.160,0.000
1711108267.471,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.475,-1000.000,964.844,965.332,-49.805,0.000
1711108267.479,-1000.000,964.844,964.844,-970.215,0.000
1711108267.483,-1000.000,965.332,964.844,-975.098,0.000
1711108267.487,-1000.000,965.332,965.332,-87.891,0.000
1711108267.491,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.494,-1000.000,965.332,965.332,-174.805,0.000
1711108267.498,-1000.000,965.332,964.844,991.211,0.000
1711108267.502,-1000.000,965.332,964.844,-928.223,0.000
1711108267.506,-1000.000,965.332,964.844,70.801,0.000
1711108267.510,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.514,-1000.000,965.332,965.332,-184.082,0.000
1711108267.518,-1000.000,965.332,965.332,989.258,0.000
1711108267.522,-1000.000,965.332,964.844,-916.992,0.000
1711108267.526,-995.117,965.332,964.844,221.680,0.000
1711108267.530,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.534,-998.535,965.332,964.844,-204.590,0.000
1711108267.537,-901.367,964.844,964.844,-999.512,0.000
1711108267.541,-976.562,965.332,965.332,-935.059,0.000
1711108267.545,-977.539,965.332,964.844,224.609,0.000
1711108267.549,-999.512,964.844,965.332,-1000.000,0.000
1711108267.553,-1000.000,965.332,965.332,-732.910,0.000
1711108267.557,476.074,964.844,964.844,687.988,0.000
1711108267.561,385.254,964.844,964.844,-841.309,0.000
1711108267.565,-1000.000,964.844,964.844,-81.543,0.000
1711108267.569,-1000.000,964.844,965.332,-1000.000,0.000
1711108267.573,-903.320,964.844,965.332,-957.031,0.000
1711108267.576,352.539,964.844,965.332,-988.281,0.000
1711108267.580,-783.691,965.332,965.332,-1000.000,0.000
1711108267.584,145.996,965.332,965.332,-1000.000,0.000
1711108267.588,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.592,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.596,150.391,964.844,965.332,-1000.000,0.000
1711108267.600,-767.578,964.844,965.332,-1000.000,0.000
1711108267.604,135.254,964.844,965.332,-1000.000,0.000
1711108267.608,-1000.000,964.844,965.332,-1000.000,0.000
1711108267.612,-1000.000,965.332,964.844,-1000.000,0.000
1711108267.616,-64.941,965.332,965.332,-1000.000,0.000
1711108267.619,-793.945,964.844,965.332,-1000.000,0.000
1711108267.623,412.598,965.332,965.332,-1000.000,0.000
1711108267.627,-906.250,965.332,965.332,-918.945,0.000
1711108267.631,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.635,-247.070,965.332,965.332,-603.027,0.000
1711108267.639,-849.121,964.844,965.332,293.457,0.000
1711108267.643,457.031,965.332,965.332,-833.008,0.000
1711108267.647,-912.109,965.332,965.332,-1000.000,0.000
1711108267.651,-1000.000,964.844,965.332,-985.352,0.000
1711108267.655,-170.898,965.332,965.332,-921.387,0.000
1711108267.658,957.520,964.844,965.332,-541.504,0.000
1711108267.662,-851.074,964.844,965.332,-943.848,0.000
1711108267.666,20.020,964.844,965.332,-1000.000,0.000
1711108267.670,-286.133,965.332,965.332,-1000.000,0.000
1711108267.674,-948.242,965.332,964.844,-938.477,0.000
1711108267.678,975.586,964.844,964.844,-286.133,0.000
1711108267.682,930.664,964.844,965.332,-810.547,0.000
1711108267.686,971.191,965.332,965.332,-1000.000,0.000
1711108267.690,964.355,972.168,965.332,-948.242,0.000
1711108267.694,964.355,937.012,966.797,-1000.000,0.000
1711108267.698,964.355,952.148,901.855,-1000.000,0.000
1711108267.701,964.355,-977.539,-897.461,-1000.000,0.000
1711108267.705,964.355,-232.910,206.543,-1000.000,0.000
1711108267.709,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108267.713,964.355,-939.453,-1000.000,-1000.000,0.000
1711108267.717,964.355,-1000.000,62.988,-1000.000,0.000
1711108267.721,964.355,-1000.000,414.551,-1000.000,0.000
1711108267.725,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108267.729,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108267.733,964.355,-1000.000,-958.008,-1000.000,0.000
1711108267.737,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108267.741,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108267.744,964.355,-1000.000,-1000.000,-967.773,0.000
1711108267.748,964.355,-1000.000,-1000.000,-990.234,0.000
1711108267.752,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108267.756,964.355,-1000.000,-1000.000,237.793,0.000
1711108267.760,964.355,-1000.000,-1000.000,-844.727,0.000
1711108267.764,964.355,-1000.000,-1000.000,-226.074,0.000
1711108267.768,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108267.772,964.355,-1000.000,-1000.000,-735.840,0.000
1711108267.776,964.355,-1000.000,-1000.000,560.059,0.000
1711108267.780,964.355,-1000.000,-1000.000,-806.152,0.000
1711108267.783,964.355,-1000.000,-1000.000,139.648,0.000
1711108267.787,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108267.791,964.355,-1000.000,-1000.000,-1000.000,0.000
1711108267.795,970.215,-1000.000,-1000.000,31.738,0.000
1711108267.799,895.508,-1000.000,-1000.000,-744.629,0.000
1711108267.803,-895.508,-1000.000,-1000.000,339.355,0.000
1711108267.807,285.156,-1000.000,-1000.000,-1000.000,0.000
1711108267.811,-1000.000,-1000.000,-1000.000,201.660,0.000
1711108267.815,-1000.000,-1000.000,-1000.000,-882.324,0.000
1711108267.819,-965.332,-1000.000,-1000.000,873.047,0.000
1711108267.823,-1000.000,-1000.000,-1000.000,-962.891,0.000
1711108267.826,-1000.000,-1000.000,-1000.000,-158.691,0.000
1711108267.830,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711108267.834,-1000.000,-1000.000,-1000.000,-189.453,0.000
1711108267.838,-1000.000,-1000.000,-1000.000,-972.656,0.000
1711108267.842,-1000.000,-1000.000,-1000.000,992.188,0.000
1711108267.846,-1000.000,-927.246,-938.477,-227.051,0.000
1711108267.850,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1711108267.854,-1000.000,-470.703,-756.836,-237.793,0.000
1711108267.858,-1000.000,928.711,664.551,999.512,0.000
1711108267.862,-1000.000,993.652,-949.219,-987.793,0.000
1711108267.866,-1000.000,917.969,901.855,-178.711,0.000
1711108267.869,-1000.000,978.516,979.004,-1000.000,0.000
1711108267.873,-1000.000,965.332,965.332,-567.871,0.000
1711108267.877,-1000.000,965.332,964.844,833.008,0.000
1711108267.881,-1000.000,965.332,964.844,-923.340,0.000
1711108267.885,-1000.000,965.332,965.332,-223.633,0.000
1711108267.889,-933.594,965.332,965.332,-1000.000,0.000
1711108267.893,-1000.000,965.332,965.332,-786.133,0.000
1711108267.897,-82.031,965.332,964.844,512.695,0.000
1711108267.901,327.637,964.844,964.844,-814.941,0.000
1711108267.905,-1000.000,964.844,965.332,55.664,0.000
1711108267.908,-959.961,965.332,965.332,-1000.000,0.000
1711108267.912,-1000.000,965.332,965.332,-870.605,0.000
1711108267.916,-288.086,965.332,965.332,433.105,0.000
1711108267.920,-833.008,964.844,964.844,-800.293,0.000
1711108267.924,173.340,965.332,964.844,173.340,0.000
1711108267.928,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.932,-948.242,965.332,965.332,-835.938,0.000
1711108267.936,-987.793,965.332,965.332,495.605,0.000
1711108267.940,-1000.000,965.332,964.844,-804.199,0.000
1711108267.944,-1000.000,964.844,964.844,340.332,0.000
1711108267.948,-1000.000,965.332,965.332,-964.844,0.000
1711108267.951,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.955,-1000.000,965.332,965.332,133.789,0.000
1711108267.959,-1000.000,965.332,964.844,-793.457,0.000
1711108267.963,-1000.000,965.332,964.844,513.672,0.000
1711108267.967,-1000.000,965.332,965.332,-848.633,0.000
1711108267.971,-1000.000,965.332,964.844,-1000.000,0.000
1711108267.975,-1000.000,965.332,964.844,-25.879,0.000
1711108267.979,-1000.000,965.332,964.844,-847.168,0.000
1711108267.983,-1000.000,965.332,965.332,657.227,0.000
1711108267.987,-1000.000,965.332,965.332,-689.453,0.000
1711108267.990,-1000.000,965.332,965.332,-1000.000,0.000
1711108267.994,-1000.000,965.332,965.332,-211.914,0.000
1711108267.998,-1000.000,965.332,964.844,-926.758,0.000
1711108268.002,-1000.000,965.332,964.844,809.570,0.000
1711108268.006,-1000.000,965.332,965.332,-541.016,0.000
1711108268.010,-1000.000,965.332,965.332,-1000.000,0.000
1711108268.014,-1000.000,965.332,964.844,-173.828,0.000
1711108268.018,-1000.000,965.332,964.844,993.164,0.000
1711108268.022,-1000.000,965.332,964.844,-954.102,0.000
1711108268.026,-1000.000,964.844,965.332,-84.961,0.000
1711108268.030,-1000.000,965.332,965.332,-1000.000,0.000
1711108268.033,-1000.000,965.332,964.844,-166.504,0.000
1711108268.037,-1000.000,965.332,964.844,978.516,0.000
1711108268.041,-1000.000,965.332,964.844,-923.828,0.000
1711108268.045,-1000.000,964.844,964.844,231.445,0.000
1711108268.049,-1000.000,964.844,965.332,-1000.000,0.000
1711108268.053,-1000.000,965.332,965.332,-400.391,0.000
1711108268.057,-928.711,965.332,964.844,925.293,0.000
1711108268.061,-1000.000,965.332,964.844,-901.855,0.000
1711108268.065,-583.984,964.844,964.844,208.496,0.000
1711108268.069,846.191,964.844,965.332,-1000.000,0.000
1711108268.073,-984.863,965.332,965.332,-720.215,0.000
1711108268.076,909.180,964.844,964.844,668.945,0.000
1711108268.080,979.004,964.844,964.844,-831.543,0.000
1711108268.084,964.355,964.844,965.332,163.086,0.000
1711108268.088,964.355,964.844,965.332,-1000.000,0.000
1711108268.092,964.355,965.332,965.332,-957.520,0.000
1711108268.096,964.355,964.844,965.332,333.008,0.000
1711108268.100,964.355,964.844,964.844,-781.250,0.000
1711108268.104,964.355,964.844,975.098,138.672,0.000
1711108268.108,964.355,965.332,916.504,-1000.000,0.000
1711108268.112,964.355,965.332,-948.242,-1000.000,0.000
1711108268.115,964.355,964.844,807.129,41.016,0.000
1711108268.119,964.355,964.844,215.332,-772.949,0.000
1711108268.123,964.355,964.844,849.121,284.668,0.000
1711108268.127,964.355,964.844,972.656,-967.773,0.000
1711108268.131,964.355,964.844,-951.660,-1000.000,0.000
1711108268.135,964.355,964.844,454.102,-155.762,0.000
1711108268.139,964.355,965.332,-1000.000,-818.359,0.000
1711108268.143,964.355,965.332,-345.703,442.871,0.000
1711108268.147,964.355,965.332,978.027,-904.297,0.000
1711108268.151,964.355,964.844,-920.898,-1000.000,0.000
1711108268.155,964.355,964.844,206.055,-236.328,0.000
1711108268.158,964.355,965.332,-1000.000,-892.090,0.000
1711108268.162,964.355,965.332,-829.102,684.570,0.000
1711108268.166,964.355,965.332,527.344,-704.590,0.000
1711108268.170,964.355,965.332,-803.223,-1000.000,0.000
1711108268.174,964.355,964.844,138.184,-198.730,0.000
1711108268.178,964.355,965.332,-1000.000,-960.938,0.000
1711108268.182,964.355,965.332,-1000.000,912.109,0.000
1711108268.186,964.355,965.332,37.598,-358.398,0.000
1711108268.190,964.355,964.844,-772.461,-1000.000,0.000
1711108268.194,964.355,965.332,196.777,-370.117,0.000
1711108268.198,964.355,965.332,-994.629,922.363,0.000
1711108268.201,964.355,965.332,-1000.000,-930.664,0.000
1711108268.205,964.355,965.332,-233.398,-122.070,0.000
1711108268.209,969.727,965.332,-887.695,-1000.000,0.000
1711108268.213,940.430,965.332,706.543,-919.434,0.000
1711108268.217,941.406,965.332,-670.898,310.547,0.000
1711108268.221,-952.637,965.332,-1000.000,-784.668,0.000
1711108268.225,-112.305,965.332,-179.688,193.848,0.000
1711108268.229,-1000.000,965.332,997.070,-1000.000,0.000
1711108268.233,-149.414,964.844,-966.309,-493.164,0.000
1711108268.237,962.402,964.844,-130.371,876.465,0.000
1711108268.240,-933.105,965.332,-1000.000,-874.023,0.000
1711108268.244,520.020,965.332,-162.598,204.102,0.000
1711108268.248,-1000.000,964.844,971.191,-1000.000,0.000
1711108268.252,-438.965,964.844,-892.090,-288.086,0.000
1711108268.256,956.055,964.844,184.570,976.074,0.000
1711108268.260,-989.746,964.844,-1000.000,-990.723,0.000
1711108268.264,854.492,964.844,127.441,854.492,0.000
1711108268.268,-702.637,964.844,-877.930,-705.566,0.000
1711108268.272,-483.398,965.332,902.832,-328.125,0.000
1711108268.276,972.656,965.820,960.449,-903.809,0.000
1711108268.280,-955.566,901.855,965.820,890.137,0.000
1711108268.283,687.500,-896.484,964.844,-881.836,0.000
1711108268.287,-712.402,186.035,965.332,-30.273,0.000
1711108268.291,-1000.000,-1000.000,964.844,-168.945,0.000
1711108268.295,175.293,-984.375,964.844,-901.367,0.000
1711108268.299,-781.250,-973.145,964.844,945.801,0.000
1711108268.303,389.648,-1000.000,964.844,966.797,0.000
1711108268.307,-895.020,-1000.000,964.844,800.781,0.000
1711108268.311,-1000.000,-1000.000,964.844,844.238,0.000
1711108268.315,-241.699,-1000.000,964.844,998.535,0.000
1711108268.319,-838.867,-1000.000,964.844,953.125,0.000
